,Name,Rating,Number of Ratings,Price,Region,Winery,Wine style,Alcohol content,Grapes,Food pairings,Bold,Tannin,Sweet,Acidic
411,Musa Lugana 2020,4.0,130,24.5,Italy / Northern Italy / Lombardia / Lugana,Buglioni,Northern Italy White,12.5,100 Trebbiano,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",54.92,46.29526972,20.4,54.49
412,Valdobbiadene Prosecco Superiore,3.8,11620,21.99,Italy / Northern Italy / Veneto / Prosecco / Conegliano-Valdobbiadene Prosecco / Conegliano-Valdobbiadene Prosecco Superiore,Santa Margherita,Italian Prosecco,11.5,Glera,[],61.73,46.29526972,9.05,53.555
413,Magno Megonio Rosso 2018,3.8,49,29.55,Italy / Southern Italy / Calabria / Val di Neto,Librandi,Southern Italy Red,14.5,Magliocco Canino,"['Beef', 'Pasta', 'Lamb']",79.23,45.13,27.35,31.99
414,Roccaleoni Falanghina 2020,3.8,120,16.99,Italy / Southern Italy / Campania,Villa Matilde,Southern Italy White,13.79454297,,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",60.8,46.29526972,2.84,34.78
415,Rosso N.V.,4.1,30755,15.99,Italy / Vino d'Italia,Astrale,,13.79454297,,[],61.73,46.29526972,9.05,53.555
416,Tumà 2019,3.9,143,15.99,Italy / Southern Italy / Puglia,Masseria Cuturi,Southern Italy Primitivo,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Poultry']",63.91,24.92,32.95,20.0
417,Chianti Rufina Vigneto Bucerchiale Riserva 2015,4.1,799,45.99,Italy / Central Italy / Toscana / Chianti / Chianti Rùfina,Selvapiana,Italian Chianti,14.5,100 Sangiovese,"['Beef', 'Veal', 'Poultry']",50.8,59.47,8.65,63.91
418,Bolgheri Rosso 2016,3.9,1653,28.5,Italy / Central Italy / Toscana / Bolgheri,Tenuta Campo al Mare,Italian Bolgheri,15.0,100 Merlot,"['Beef', 'Pasta', 'Lamb', 'Veal', 'Game (deer, venison)']",65.99,62.06,10.14,51.96
419,Amarone della Valpolicella Classico 2018,4.2,118,34.99,Italy / Northern Italy / Veneto / Valpolicella / Amarone della Valpolicella / Amarone della Valpolicella Classico,Campagnola,Italian Amarone,15.0,"Rondinella, Molinara, Corvina Veronese","['Beef', 'Lamb', 'Game (deer, venison)', 'Blue cheese']",85.0,24.56,46.52,23.81
420,Sangiovese 2019,3.8,58,16.99,Italy / Central Italy / Toscana,Bocelli,Tuscan Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",45.56,37.15,6.14,41.62
421,Orestilla 2017,4.5,254,47.58,Italy / Northern Italy / Lombardia / Lugana,Montonale,Northern Italy White,13.79454297,,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",63.01,46.29526972,22.85,50.54
422,Vigne di Mezzane Soave 2020,4.0,29,24.92,Italy / Northern Italy / Veneto / Soave,Corte Sant'Alda,Italian Soave,12.5,Garganega,"['Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Lean fish']",28.41,46.29526972,2.16,60.21
423,Isolanuda 2017,3.8,46,32.83,Italy / Southern Italy / Terre Siciliane / Etna,Destro,Southern Italy White,13.79454297,,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",64.43,46.29526972,9.05,31.87
424,Bricco Quaglia Moscato d'Asti 2016,4.1,441,19.99,Italy / Northern Italy / Piemonte / Moscato d'Asti,La Spinetta,Italian Moscato d'Asti,5.5,100 Moscato,"['Fruity desserts', 'Aperitif']",30.95,46.29526972,9.05,36.71
425,Rosso Conero 2018,3.8,124,25.5,Italy / Central Italy / Marche / Rosso Conero,Le Terrazze,Central Italy Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",52.76,42.08,3.01,46.8
426,Antico Feudo della Trappola 2019,3.8,291,14.0,Italy / Central Italy / Toscana,Ricasoli,Tuscan Red,14.0,"60 Sangiovese, 25 Cabernet Sauvignon, 15 Merlot","['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",47.47,39.65,9.98,45.1
427,Pèppoli Chianti Classico 2017,3.8,5185,21.99,Italy / Central Italy / Toscana / Chianti / Chianti Classico,Antinori,Italian Chianti,13.5,100 Sangiovese,"['Beef', 'Veal', 'Poultry']",44.4,54.79,4.53,62.04
428,Valpolicella Ripasso Classico Superiore 2017,4.0,386,25.99,Italy / Northern Italy / Veneto / Valpolicella / Valpolicella Ripasso / Valpolicella Ripasso Classico,Monte Santoccio,Italian Ripasso,14.0,"Corvina, Rondinella, Molinara, Corvinone","['Beef', 'Veal', 'Game (deer, venison)']",61.84,36.27,25.62,31.82
429,Brut 2019,3.8,138,22.74,Italy / Southern Italy / Terre Siciliane,Murgo,,13.79454297,,[],61.73,46.29526972,9.05,53.555
430,Solosole Vermentino 2018,3.8,1082,22.99,Italy / Central Italy / Toscana / Bolgheri,Poggio Al Tesoro,Central Italy White,13.5,100 Vermentino,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",45.59,46.29526972,21.46,66.43
431,Barolo del Comune di Serralunga d'Alba 2018,4.2,124,82.17,Italy / Northern Italy / Piemonte / Barolo,Rivetto,Italian Barolo,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",63.94,76.98,2.59,82.98
432,Nero d'Avola 2020,4.0,463,20.99,Italy / Southern Italy / Terre Siciliane,Colosi,Southern Italy Red,14.0,100 Nero d'Avola,"['Beef', 'Pasta', 'Lamb']",85.0,39.79,9.05,53.555
433,Versante Nord Nerello Mascalese 2019,4.0,239,33.54,Italy / Southern Italy / Terre Siciliane,Eduardo Torres Acosta,Southern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb']",70.74,53.17,20.61,41.21
434,Pinot Bianco (Selezione) 2020,3.9,124,18.0,Italy / Northern Italy / Trentino-Alto Adige / Südtirol - Alto Adige,Elena Walch,Northern Italy Pinot Blanc,13.0,100 Pinot Blanc,"['Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese', 'Cured Meat']",42.58,46.29526972,0.51,59.21
435,Chianti Classico Riserva 2019,3.9,60,21.99,Italy / Central Italy / Toscana / Chianti / Chianti Classico,Santa Margherita,Italian Chianti,13.5,100 Sangiovese,"['Beef', 'Veal', 'Poultry']",44.15,54.61,0.74,66.32
436,Gavi di Gavi 2019,3.9,1012,27.99,Italy / Northern Italy / Piemonte / Gavi,Fontanafredda,Italian Gavi,12.5,100 Cortese,"['Pasta', 'Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",20.02,46.29526972,2.37,76.86
437,Nerello Mascalese Vigne Vecchie 2014,3.9,32,33.99,Italy / Southern Italy / Terre Siciliane / Sicilia,Calabretta,Southern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb']",80.77,46.63,22.1,35.26
438,Harmonium Nero d'Avola 2016,4.3,36,39.99,Italy / Southern Italy / Terre Siciliane,Firriato,Southern Italy Red,14.5,100 Nero d'Avola,"['Beef', 'Pasta', 'Lamb']",83.83,44.96,28.09,29.02
439,Il Grigio Chianti Classico Riserva 2016,3.9,1776,25.99,Italy / Central Italy / Toscana / Chianti / Chianti Classico,San Felice,Italian Chianti,13.0,100 Sangiovese,"['Beef', 'Veal', 'Poultry']",48.29,56.58,5.63,62.94
440,Chianti Classico Riserva 2011,3.8,512,24.99,Italy / Central Italy / Toscana / Chianti / Chianti Classico,Castello di Querceto,Italian Chianti,13.5,100 Sangiovese,"['Beef', 'Veal', 'Poultry']",43.61,56.42,2.23,63.93
441,Brunello di Montalcino 2015,4.1,1058,89.94,Italy / Central Italy / Toscana / Brunello di Montalcino,Caparzo,Italian Brunello,13.5,100 Sangiovese,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",46.09,54.59,4.36,63.59
442,Roncaie Sui Lieviti 2020,3.9,69,30.0,Italy / Northern Italy / Veneto,Menti Giovanni,,13.79454297,,[],61.73,46.29526972,9.05,53.555
443,Carmignano Villa di Capezzana 2015,4.0,485,28.99,Italy / Central Italy / Toscana / Carmignano,Capezzana,Tuscan Red,14.0,"80 Sangiovese, 20 Cabernet Sauvignon","['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",51.86,47.53,11.26,47.62
444,Cannonau 2018,3.8,305,17.99,Italy / Southern Italy / Sardegna / Cannonau di Sardegna,Olianas,Sardinian Cannonau,13.8,100 Cannonau,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",65.27,41.99,5.77,47.37
445,Rosso 2018,4.0,1623,14.99,Italy / Southern Italy / Puglia,Gran Appasso,Southern Italy Red,14.5,"Negroamaro, Primitivo","['Beef', 'Pasta', 'Lamb']",74.54,36.89,37.83,28.06
446,Sangiovese Riserva 2017,4.0,871,27.99,Italy / Northern Italy / Emilia-Romagna / Romagna / Sangiovese di Romagna,Umberto Cesari,Northern Italy Red,13.5,"85 Sangiovese, 15 Cabernet Sauvignon","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",58.35,40.32,10.32,36.01
447,Weissburgunder Riserva 2016,3.9,54,38.99,Italy / Northern Italy / Trentino-Alto Adige / Südtirol - Alto Adige,Abtei Muri,Northern Italy Pinot Blanc,13.79454297,,"['Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese', 'Cured Meat']",51.62,46.29526972,2.57,49.32
448,Rio Bagno Bianco 2020,3.9,32,24.0,Italy / Northern Italy / Emilia-Romagna,Bragagni,Northern Italy White,13.79454297,,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",65.95,46.29526972,9.05,53.555
449,Beverein 2018,4.0,75,24.99,Italy / Northern Italy / Piemonte,Carussin,Italian Nebbiolo,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",57.29,83.2,6.65,81.92
450,Ramione Merlot - Nero d'Avola 2013,3.8,525,15.0,Italy / Southern Italy / Terre Siciliane,Baglio di Pianetto,Southern Italy Red,14.0,"Merlot, Nero d'Avola","['Beef', 'Pasta', 'Lamb']",75.47,49.57,27.02,32.79
451,A Quo Toscana 2018,4.0,330,17.99,Italy / Central Italy / Toscana,Montepeloso,Tuscan Red,15.0,"Sangiovese, Cabernet Sauvignon, Alicante Bouschet, Marselan, Montepulciano","['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",52.68,43.21,4.62,44.89
452,Sauvignon 2020,3.8,45,20.3,Italy / Northern Italy / Friuli-Venezia Giulia / Collio,Primosic,Northern Italy White,13.79454297,,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",50.98,46.29526972,15.68,56.4
453,Tradition Pinot Grigio 2021,4.0,234,31.99,Italy / Northern Italy / Trentino-Alto Adige / Südtirol - Alto Adige,Terlan (Terlano),Northern Italy Pinot Grigio,13.5,100 Pinot Grigio,"['Shellfish', 'Vegetarian', 'Mushrooms', 'Aperitif']",42.88,46.29526972,14.97,42.72
454,Valpolicella Ripasso 2019,3.8,1188,35.99,Italy / Northern Italy / Veneto / Valpolicella / Valpolicella Ripasso,Bertani,Italian Ripasso,13.5,"85 Corvina Veronese, 10 Merlot, 5 Rondinella","['Beef', 'Veal', 'Game (deer, venison)']",61.31,39.53,26.77,28.56
455,Bollamatta Rosato N.V.,3.8,702,21.95,Italy / Central Italy / Toscana,Bibi Graetz,,13.79454297,,[],61.73,46.29526972,9.05,53.555
456,Pòtta'Cca Petit Verdot 2014,3.9,34,29.99,Italy / Southern Italy / Terre Siciliane,Odisseo,Southern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb']",79.18,55.67,21.64,42.8
457,Sangiovese Terre di Chieti 2018,3.8,305,23.83,Italy / Central Italy / Abruzzo / Terre di Chieti,Caldora,Central Italy Red,13.0,100 Sangiovese,"['Beef', 'Pasta', 'Veal', 'Poultry']",43.23,35.52,21.74,40.64
458,Passi di Orma Bolgheri 2018,4.0,470,49.99,Italy / Central Italy / Toscana / Bolgheri,Orma,Italian Bolgheri,14.0,"40 Merlot, 35 Cabernet Sauvignon, 25 Cabernet Franc","['Beef', 'Pasta', 'Lamb', 'Veal', 'Game (deer, venison)']",64.34,65.68,7.16,55.92
459,Sauvignon 2017,3.9,617,28.98,Italy / Northern Italy / Friuli-Venezia Giulia / Venezia Giulia,Jermann,Northern Italy White,13.79454297,,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",55.41,46.29526972,19.23,56.24
460,Curma Nero d'Avola 2012,4.1,42,28.0,Italy / Southern Italy / Terre Siciliane / Sicilia,Armosa,Southern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb']",85.0,39.64,19.83,27.32
461,Vigneto Enrico Cialdini N.V.,3.8,90,38.5,Italy / Northern Italy / Emilia-Romagna / Lambrusco Grasparossa di Castelvetro,Cleto Chiarli,,13.79454297,,[],61.73,46.29526972,9.05,53.555
462,La Marchesana Primitivo 2020,4.0,182,16.99,Italy / Southern Italy / Puglia,Polvanera,Southern Italy Primitivo,14.0,Primitivo,"['Beef', 'Pasta', 'Lamb', 'Poultry']",65.3,20.73,40.83,8.68
463,Langhe Nebbiolo 2018,4.0,1566,26.99,Italy / Northern Italy / Piemonte / Langhe,La Spinetta,Italian Nebbiolo,14.0,100 Nebbiolo,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",65.16,78.59,5.9,82.91
464,Barbera d'Alba Bric Loira 2017,4.0,133,21.99,Italy / Northern Italy / Piemonte / Barbera d'Alba,Cascina Chicco,Italian Barbera,13.0,100 Barbera,"['Pasta', 'Veal', 'Pork', 'Game (deer, venison)', 'Poultry']",53.74,21.11,3.25,68.13
465,Valpolicella Superiore 2014,4.2,430,75.0,Italy / Northern Italy / Veneto / Valpolicella,Roccolo Grassi,Italian Valpolicella Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",48.9,36.47,18.86,55.86
466,Valdobbiadene Prosecco Superiore Extra Dry N.V.,3.8,772,19.99,Italy / Northern Italy / Veneto / Prosecco / Conegliano-Valdobbiadene Prosecco,Sorelle Bronca,Italian Prosecco,11.0,100 Glera,"['Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Aperitif', 'Cured Meat']",18.28,46.29526972,9.05,66.24
467,Montefalco Rosso 2016,3.8,38,31.99,Italy / Central Italy / Umbria / Montefalco,Adanti,Central Italy Red,14.0,"Cabernet Sauvignon, Merlot, Sangiovese, Barbera, Sagrantino","['Beef', 'Pasta', 'Veal', 'Poultry']",49.49,44.6,8.5,46.35
468,Le Farnete Carmignano 2019,4.0,44,17.95,Italy / Central Italy / Toscana / Carmignano,Pierazzuoli,Tuscan Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",51.9,41.43,11.62,48.27
469,Castello della Sala Bramìto Chardonnay 2015,3.9,1258,21.99,Italy / Central Italy / Umbria,Antinori,Central Italy White,13.79454297,,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",42.68,46.29526972,22.83,64.49
470,Chiaramonte Nero d'Avola 2017,3.8,917,17.49,Italy / Southern Italy / Terre Siciliane,Firriato,Southern Italy Red,13.5,100 Nero d'Avola,"['Beef', 'Pasta', 'Lamb']",80.9,42.49,24.3,31.32
471,Dolcetto d'Alba 2019,3.9,50,27.9,Italy / Northern Italy / Piemonte / Dolcetto d'Alba,Mirafiore,Northern Italy Red,13.5,100 Dolcetto,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",64.38,41.96,8.98,31.53
472,Costa da' Posa 2020,4.0,104,38.5,Italy / Northern Italy / Liguria / Cinque Terre,Cantina Cinque Terre,Northern Italy White,13.79454297,,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",62.81,46.29526972,18.65,52.41
473,Donesco 2018,4.1,97,29.99,Italy / Central Italy / Toscana,Pãcina,Tuscan Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",45.63,48.32,9.05,46.57
474,Rosabella Rosato 2021,3.8,438,21.99,Italy / Northern Italy / Piemonte,G.D. Vajra,,13.79454297,,[],61.73,46.29526972,9.05,53.555
475,Dolcetto d'Alba 2016,3.8,81,26.0,Italy / Northern Italy / Piemonte / Dolcetto d'Alba,Flavio Roddolo,Northern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",61.12,49.59,12.85,35.32
476,Famiglia Pasqua Passimento Veneto 2019,3.8,181,19.99,Italy / Northern Italy / Veneto,Pasqua Vigneti e Cantine,Northern Italy Red,14.0,"Corvina, Rondinella, Molinara, Croatina, Merlot","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",65.8,33.31,9.05,53.555
477,Barrua 2015,4.1,1536,39.94,Italy / Southern Italy / Sardegna / Isola dei Nuraghi,Punica,Southern Italy Red,15.0,"Merlot, Cabernet Sauvignon","['Beef', 'Pasta', 'Lamb']",82.39,42.43,29.4,28.43
478,I Domi Chianti Rufina 2020,4.0,75,15.49,Italy / Central Italy / Toscana / Chianti / Chianti Rùfina,Fattoria I Veroni,Italian Chianti,14.5,100 Sangiovese,"['Beef', 'Veal', 'Poultry']",50.79,59.35,5.37,61.41
479,Carmignano Riserva 2012,4.2,512,46.99,Italy / Central Italy / Toscana / Carmignano,Piaggia,Tuscan Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",56.05,38.55,11.05,44.73
480,Farnito Cabernet Sauvignon Toscana 2015,4.0,816,34.99,Italy / Central Italy / Toscana,Carpineto,Tuscan Red,13.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",52.01,44.38,9.2,45.99
481,Roero Arneis 2021,4.0,253,28.94,Italy / Northern Italy / Piemonte / Roero,Bruno Giacosa,Northern Italy White,14.0,100 Arneis,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",61.6,46.29526972,9.05,53.555
482,Grillo 2017,4.1,57,30.0,Italy / Southern Italy / Terre Siciliane / Sicilia,Barraco,Southern Italy White,13.79454297,,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",65.09,46.29526972,4.97,34.88
483,Prosecco Extra Dry N.V.,3.8,47,26.99,Italy / Northern Italy / Veneto / Prosecco,Casalini,Italian Prosecco,13.79454297,,"['Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Aperitif', 'Cured Meat']",17.5,46.29526972,9.05,67.5
484,Perbacco Nebbiolo 2019,4.0,1839,27.99,Italy / Northern Italy / Piemonte / Langhe,Vietti,Italian Nebbiolo,14.0,100 Nebbiolo,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",62.28,78.99,2.09,85.0
485,Gavi del Comune di Gavi 2019,4.0,158,29.99,Italy / Northern Italy / Piemonte / Gavi,Marchesi di Barolo,Italian Gavi,12.5,Cortese,"['Pasta', 'Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",20.92,46.29526972,9.05,77.89
486,Gris Pinot Grigio 2018,4.0,64,26.0,Italy / Northern Italy / Trentino-Alto Adige / Südtirol - Alto Adige,Kornell,Northern Italy Pinot Grigio,13.5,Pinot Gris,"['Shellfish', 'Vegetarian', 'Mushrooms', 'Aperitif']",45.95,46.29526972,7.41,41.81
487,Spelt Montepulciano d'Abruzzo (Riserva) 2017,3.9,414,23.8,Italy / Central Italy / Abruzzo / Montepulciano d'Abruzzo,La Valentina,Italian Montepulciano d'Abruzzo,14.0,100 Montepulciano,"['Beef', 'Pasta', 'Veal', 'Pork']",43.18,40.26,6.42,57.27
488,Valpolicella Ripasso Classico Superiore Pojega 2015,3.8,598,23.99,Italy / Northern Italy / Veneto / Valpolicella / Valpolicella Ripasso / Valpolicella Ripasso Classico,Guerrieri Rizzardi,Italian Ripasso,14.0,100 Corvina,"['Beef', 'Veal', 'Game (deer, venison)']",61.27,41.37,26.97,28.85
489,Giustino B. Valdobbiadene Prosecco Superiore,4.0,4792,37.99,Italy / Northern Italy / Veneto / Prosecco / Conegliano-Valdobbiadene Prosecco / Conegliano-Valdobbiadene Prosecco Superiore,Ruggeri,Italian Prosecco,11.0,Glera,[],61.73,46.29526972,9.05,53.555
490,Aglianico del Vulture 2016,4.1,81,33.0,Italy / Southern Italy / Basilicata / Aglianico del Vulture,Igni,Southern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb']",85.0,46.04,21.89,32.21
491,Monferrato Rosso 2020,4.1,65,16.0,Italy / Northern Italy / Piemonte / Monferrato,Tenuta La Pergola,Northern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",62.39,41.11,13.77,31.1
492,Costa d'Amalfi Bianco 2020,4.0,60,38.5,Italy / Southern Italy / Campania / Costa d'Amalfi,Marisa Cuomo,Southern Italy White,13.5,"60 Falanghina, 40 Biancolella","['Shellfish', 'Vegetarian', 'Appetizers and snacks']",59.2,46.29526972,16.04,34.74
493,DAMA Montepulciano d'Abruzzo 2018,3.9,208,17.99,Italy / Central Italy / Abruzzo / Montepulciano d'Abruzzo,Marramiero,Italian Montepulciano d'Abruzzo,13.5,100 Montepulciano,"['Beef', 'Pasta', 'Veal', 'Pork']",35.25,37.37,1.87,66.58
494,Pietrarizzo Etna Rosso 2017,3.9,397,41.99,Italy / Southern Italy / Terre Siciliane / Etna,Tornatore,Southern Italy Red,14.0,100 Nerello Mascalese,"['Beef', 'Pasta', 'Lamb']",72.55,44.03,16.63,38.36
495,Ca'Fiui Valpolicella 2020,3.8,120,25.0,Italy / Northern Italy / Veneto / Valpolicella,Corte Sant'Alda,Italian Valpolicella Red,12.5,"Rondinella, Molinara, Corvina Grossa, Corvina Veronese","['Beef', 'Pasta', 'Veal', 'Poultry']",44.28,31.89,12.69,55.79
496,Soave 2019,3.8,116,17.0,Italy / Northern Italy / Veneto / Soave,Latium Morini,Italian Soave,12.5,Garganega,"['Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Lean fish']",29.92,46.29526972,9.05,57.64
497,Gastaldo Conegliano Valdobbiadene Prosecco Tranquillo N.V.,4.0,44,21.99,Italy / Northern Italy / Veneto / Prosecco / Conegliano-Valdobbiadene Prosecco,Sanfeletto,Italian Prosecco,11.5,100 Glera,"['Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Aperitif', 'Cured Meat']",16.93,46.29526972,9.05,67.8
498,Benuara (Tenuta Presti e Pegni) 2020,4.0,132,23.99,Italy / Southern Italy / Terre Siciliane,Cusumano,Southern Italy Red,14.5,100 Shiraz/Syrah,"['Beef', 'Pasta', 'Lamb']",81.32,43.31,29.06,30.29
499,Ribolla Gialla 2021,3.9,51,23.99,Italy / Northern Italy / Friuli-Venezia Giulia / Colli Orientali del Friuli,Ronchi di Cialla,Northern Italy White,13.79454297,,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",56.86,46.29526972,18.1,54.97
500,Etna Rosso 2017,4.0,431,22.99,Italy / Southern Italy / Terre Siciliane / Etna,Masseria Setteporte,Southern Italy Red,14.5,100 Nerello Mascalese,"['Beef', 'Pasta', 'Lamb']",78.9,46.22,23.69,32.58
501,Outis Nessuno Rosso 2017,3.9,62,27.0,Italy / Southern Italy / Terre Siciliane / Etna,Biondi,Southern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb']",68.39,46.69,18.09,40.03
502,Brecciarolo Rosso Piceno Superiore 2019,3.8,162,22.17,Italy / Central Italy / Marche / Rosso Piceno,Velenosi,Central Italy Red,13.5,"70 Montepulciano, 30 Sangiovese","['Beef', 'Pasta', 'Veal', 'Poultry']",50.09,40.52,7.25,45.58
503,Don Chisciotte Fiano 2016,3.8,120,35.0,Italy / Southern Italy / Campania,Pierluigi Zampaglione,Southern Italy White,12.5,100 Fiano,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",60.58,46.29526972,8.41,37.7
504,Morellino di Scansano Roggiano 2019,3.9,219,14.4,Italy / Central Italy / Toscana / Morellino di Scansano,Cantina Vignaioli del Morellino di Scansano,Tuscan Red,13.5,"Tempranillo, Alicante Bouschet, Carménère, Sangiovese","['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",47.89,41.34,13.94,47.86
505,'a Rina Etna Rosso 2014,3.9,809,31.39,Italy / Southern Italy / Terre Siciliane / Etna,Girolamo Russo,Southern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb']",73.92,46.33,21.65,37.91
506,La Court Barbera d'Asti Nizza Riserva 2017,4.2,77,39.99,Italy / Northern Italy / Piemonte / Barbera d'Asti,Michele Chiarlo,Italian Barbera,14.0,100 Barbera,"['Pasta', 'Veal', 'Pork', 'Game (deer, venison)', 'Poultry']",55.83,23.99,4.64,65.32
507,Aetneus Etna Rosso 2015,4.1,38,44.0,Italy / Southern Italy / Terre Siciliane / Etna,I Custodi,Southern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb']",80.09,44.01,24.77,31.64
508,Passito di Pantelleria 2017,3.9,48,27.5,Italy / Southern Italy / Terre Siciliane / Moscato di Pantelleria / Passito di Pantelleria,Cantine Pellegrino,,13.79454297,,[],61.73,46.29526972,9.05,53.555
